16.20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-22.67200,-22.66000,-22.63900,7.31900,7.22600,,,,-22.78900,-22.75600,-22.78900,-22.88200,-22.91200,-22.98100,-22.99900,-22.95700,-23.02900,-23.02300,-23.06500,-23.09800,-23.14300,-23.22400,-23.26300,-23.14000,-23.07700,-23.28100,-23.36200,-23.34700,-23.34700,,,,,,,,,,,,,,,,,,,,,,-23.83900,,,,,,,,,,,4.74500,4.70300,4.58600,4.38500,4.18400,3.95000,3.72500,3.54800,3.45800,,,,,,,,,10.14500,10.14800,10.13000,10.11200,10.10300,10.10000,10.02500,9.93200,9.80600,9.72200,9.64100,9.46700,9.29900,9.13700,8.94200,8.71400,8.47400,8.21000,7.86200,7.60700,7.26500,6.94700,6.55400,6.11300,5.62100,4.85900,-18.74200,-18.38200,-18.36700,,,,,,,,,,-18.70600,-19.08700,-19.47400,,,,,,,-25.66000,-25.57900,-25.69600,-25.76200,-25.78300,-25.79800,-25.87300,-25.88500,-25.85500,-25.86100,-25.88800,-25.90600,-25.97800,-26.03200,-26.07100,-26.06800,-26.05600,-26.06500,-26.08900,-26.12500,-26.17900,-26.17600,-26.08600,-26.23900,-26.29000,-26.37400,-26.36200,-26.37400,-26.39200,-26.38000,-26.41000,-26.40400,,,,,,,-22.90300,-23.02000,-23.08000,-23.06500,-23.22700,,,-26.76400,-26.82700,-26.85100,-26.86300,-26.87800,-26.89600,-26.98000,-26.93500,-26.94400,-26.95900,-26.99500,-27.02800,-27.03100,-27.04900,-27.13000,-27.15700,-27.10900,-27.22900,-27.21700,-27.25900,-27.30400,-27.32200,-27.32800,-27.33700,-27.33100,-27.32800,-27.40900,-27.44800,-27.45700,-27.50200,-27.53800,-27.59200,-27.64600,-27.64600,-27.61600,-27.66100,-27.65200,-27.68200,-27.67600,-27.72100,-27.74200,-27.74200,-27.74800,-27.78100,-27.82300,-27.82900,-27.85000,-27.98800,-28.04200,-27.97300,-27.93100,-27.99100,-28.08700,-28.14100,-28.09000,-28.03600,-28.08700,-28.19500,-28.21600,-28.23700,-28.28200,-28.29700,-28.30000,-28.35100,-28.30900,-28.29400,-28.48300,-28.52800,-28.40500,-28.36900,-28.47100,-28.54900,-28.57600,-28.49800,-28.62700,-28.64800,-28.65100,-28.72000,-28.78300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.50000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-22.61800,-22.63600,7.23800,7.22600,7.07900,,,,,-22.82500,-22.86100,-22.93000,-22.99300,-22.98100,-23.00800,-23.01400,-23.03200,-23.11000,-23.14000,-23.20300,-23.30500,-23.31400,-23.19100,-23.13100,-23.30200,-23.39500,-23.41600,,,,,,,,,,,,,,,,,,,,,,,-23.95300,-23.97400,-24.01600,-23.99500,-23.95300,-24.00400,-23.97100,-23.95000,,,,,,,,3.83600,3.76400,3.64700,3.47300,3.31100,,,,,,,,,,,,,,,9.19100,9.05000,8.81600,8.77100,8.72600,8.46800,8.27000,8.06600,7.84100,7.55900,7.28300,6.94700,6.53300,-18.66100,-18.65800,-18.71200,-18.81100,-18.76900,-18.76300,-19.00300,-18.91300,-18.42400,-18.45400,,,,,,,,,,-18.93100,-19.32400,-19.59100,,,,,,,-25.66000,-25.61500,-25.76500,-25.83700,-25.86400,-25.84600,-25.87300,-25.86700,-25.87300,-25.93900,-25.96900,-25.95700,-26.00800,-26.02300,-26.03800,-26.07400,-26.09500,-26.11000,-26.13400,-26.17600,-26.23900,-26.23600,-26.23900,-26.31400,-26.28400,-26.32000,-26.34100,-26.34100,-26.35600,-26.39500,-26.43700,-26.50300,,,,,,,-22.89100,-23.04100,-23.11900,-23.16700,,,,-26.79100,-26.82700,-26.89000,-26.90800,-26.89000,-26.89900,-26.94400,-26.96800,-27.01600,-27.08800,-27.06100,-27.07000,-27.06700,-27.05200,-27.12400,-27.21100,-27.16900,-27.28900,-27.22300,-27.26200,-27.31000,-27.34600,-27.34600,-27.36100,-27.41800,-27.43600,-27.51100,-27.44800,-27.44500,-27.53200,-27.58900,-27.60400,-27.61600,-27.63700,-27.64600,-27.64000,-27.66700,-27.72400,-27.78700,-27.84400,-27.82600,-27.77200,-27.76300,-27.82000,-27.87700,-27.93100,-27.84700,-27.93100,-28.06000,-28.00000,-27.92200,-28.01800,-28.09300,-28.13200,-28.15300,-28.06600,-28.00600,-28.15600,-28.26700,-28.30300,-28.30900,-28.30900,-28.35100,-28.41100,-28.30600,-28.24600,-28.46500,-28.56700,-28.50700,-28.48000,-28.54300,-28.59100,-28.60300,-28.50400,-28.62700,-28.69300,-28.70200,-28.75300,-28.82200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.80000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-22.67500,-22.67200,7.12700,7.09700,6.98000,,,,,-22.89100,-22.92100,-22.95400,-22.98100,-22.98100,-23.11600,-23.08900,-23.20000,-23.15200,-23.15500,-23.16100,-23.19100,-23.33200,-23.26300,-23.26000,-23.38900,-23.41300,-23.47600,,,,,,,,,,,,,,,,,,,,,,,-24.18700,-24.05500,-24.07300,-24.10000,-24.01000,-24.13900,-24.02500,-24.07000,,,,,,,,,,,,,,2.50400,2.41700,2.29100,2.17400,2.09600,,,,,,,,,7.67000,7.67300,7.60400,7.45400,-17.54500,-17.60200,,,-18.52300,-18.55300,-18.55900,-18.51100,-18.65500,-18.80500,,,-18.77500,-18.94900,-18.77200,-18.81100,-18.93400,-18.71200,-18.43600,,,,,,,,,-18.65500,-18.77800,-19.19500,-19.56400,,,,,,,,-25.64500,-25.82200,-25.89100,-25.91800,-25.88800,-25.87600,-25.87000,-25.91200,-26.00500,-26.03500,-26.01100,-26.04400,-26.05000,-26.05300,-26.10100,-26.13400,-26.14900,-26.17000,-26.21200,-26.27200,-26.27500,-26.31400,-26.35900,-26.29300,-26.32900,-26.36500,-26.35000,-26.37100,-26.42500,,,,,,,,-22.91200,-22.86400,-23.00500,,,,,,-26.83600,-26.87500,-26.91100,-26.91700,-26.91700,-26.94100,-26.99800,-27.00700,-27.04600,-27.11800,-27.09100,-27.11200,-27.11500,-27.09400,-27.12400,-27.17500,-27.22900,-27.31300,-27.27700,-27.31000,-27.36400,-27.40300,-27.39700,-27.39100,-27.42400,-27.43600,-27.52000,-27.49000,-27.51400,-27.58900,-27.59200,-27.60700,-27.64600,-27.67600,-27.69700,-27.68800,-27.68500,-27.75400,-27.74800,-27.80500,-27.79600,-27.79300,-27.84100,-27.90400,-27.94300,-27.98500,-28.02400,-28.03300,-28.09900,-28.07200,-28.05700,-28.12900,-28.09600,-28.21300,-28.07500,-28.12000,-28.18900,-28.21300,-28.21000,-28.27300,-28.34200,-28.30900,-28.28200,-28.37800,-28.27600,-28.37200,-28.47100,-28.57600,-28.60600,-28.59400,-28.61500,-28.66000,-28.64500,-28.56700,-28.55500,-28.68100,-28.72600,-28.71700,-28.77700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.61100,,,,,,-22.74100,7.03100,6.94400,6.89600,,,,-22.92700,-22.97200,-22.97500,-23.00500,-23.02000,-23.13700,-23.11600,-23.23600,-23.16700,-23.17900,-23.20300,-23.23300,-23.37400,-23.32300,-23.33500,-23.38600,-23.42800,-23.44000,,,,,,,,,,,,,,,,,,,,,,,,,-24.12100,-24.11800,-24.07300,-24.19300,-24.09400,-24.10000,,,,,,,,,,,,,,,-17.95300,-18.06400,-18.07000,-18.22600,,,,,,,,,,-17.66200,-17.83600,-17.72800,-17.63800,-17.71000,,,-18.68500,-18.60400,-18.61600,-18.69100,-18.87700,-18.96400,,,-18.81100,-19.05400,-18.77200,-18.70000,-18.95200,-18.97600,-18.54700,-18.49600,-18.50200,-18.08800,,,,-18.05200,-18.77800,-19.07200,-18.88300,-19.26400,-19.56700,,,,,,,,-25.62700,-25.83700,-25.87000,-25.88500,-25.91500,-25.89700,-25.91500,-25.98700,-26.05000,-26.06800,-26.07100,-26.08300,-26.13700,-26.14600,-26.16400,-26.17000,-26.17900,-26.19400,-26.22400,-26.25700,-26.28700,-26.29000,-26.38000,-26.32300,-26.41000,-26.44000,-26.41300,-26.44000,-26.47000,,,,,,,,-22.79800,-22.86400,-22.96600,,,,,,-26.88400,-26.94100,-26.92300,-26.90200,-26.95000,-26.99800,-27.09100,-27.04300,-27.05800,-27.10000,-27.10600,-27.15700,-27.16900,-27.14800,-27.15100,-27.13900,-27.29200,-27.33100,-27.33700,-27.35800,-27.41800,-27.45700,-27.44800,-27.43000,-27.42100,-27.42700,-27.54400,-27.53800,-27.57100,-27.63700,-27.61300,-27.63100,-27.67000,-27.69400,-27.74200,-27.75400,-27.72400,-27.78700,-27.74800,-27.79600,-27.79000,-27.82600,-27.90400,-27.94600,-27.94900,-28.03600,-28.10200,-28.09000,-28.13500,-28.14100,-28.15600,-28.19800,-28.15000,-28.29700,-28.12900,-28.20400,-28.30000,-28.28800,-28.24900,-28.26700,-28.32400,-28.31200,-28.25800,-28.38400,-28.31200,-28.44400,-28.51000,-28.58200,-28.63300,-28.64800,-28.65700,-28.67800,-28.68100,-28.67200,-28.60600,-28.71700,-28.77700,-28.78900,-28.82800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.40000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.57500,6.49700,6.36800,,,,-22.83100,-22.83100,6.90500,6.87500,6.63200,,,-22.92100,-23.01100,-22.99900,-23.06800,-23.09800,-23.09500,-23.11300,-23.18800,-23.16400,-23.20900,-23.29900,-23.37400,-23.42500,,,,,-23.35600,,,,,,,,,,,,,,,,,,,,,,,,,,,-24.12100,-24.20500,-24.14200,-24.12700,-24.14500,,,,,,,,,,,,,,-18.02500,-18.04900,-18.11800,-18.23200,,,,,,,,,,-17.57500,-17.66800,-17.65000,-17.81200,-17.70400,,,-18.84100,-18.61300,-18.51100,-18.81100,-18.96700,-19.04200,,,-19.03900,-18.95200,-18.71200,-18.87400,-18.98500,-19.09900,-19.10500,-18.91600,-18.53500,-18.15700,,,,-18.55900,-18.49000,-19.40500,-19.56700,-19.68100,-19.61500,,,,,,,,,,,,,-25.94500,-25.96600,-26.03500,-26.08600,-26.09200,-26.12200,-26.12500,-26.20000,-26.19700,-26.19400,-26.21500,-26.22400,-26.23300,-26.24500,-26.25400,-26.30200,-26.35300,-26.43700,-26.33500,-26.42200,-26.49700,-26.50600,-26.52700,,,,,,,,-23.02900,-22.82500,-22.93900,,,,,,-26.92000,-26.95600,-26.95900,-26.95900,-26.96500,-26.99500,-27.05800,-27.08800,-27.04000,-27.08800,-27.11500,-27.12400,-27.21100,-27.25000,-27.25300,-27.27100,-27.23800,-27.37600,-27.37000,-27.38500,-27.38200,-27.43300,-27.45700,-27.47200,-27.48700,-27.46300,-27.47200,-27.61600,-27.58300,-27.58300,-27.66400,-27.69700,-27.70900,-27.66700,-27.65800,-27.76600,-27.85300,-27.80500,-27.81400,-27.82600,-27.84400,-27.83200,-27.88600,-27.94600,-27.91900,-27.85900,-28.07800,-28.06900,-28.09900,-28.17100,-28.21300,-28.21600,-28.22800,-28.25200,-28.38700,-28.30600,-28.31200,-28.36300,-28.38100,-28.36600,-28.28500,-28.26400,-28.31200,-28.26400,-28.41700,-28.39300,-28.49200,-28.56400,-28.58200,-28.62400,-28.67800,-28.68400,-28.66900,-28.71100,-28.78900,-28.70500,-28.77100,-28.84000,-28.89100,-28.90000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.70000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.54800,6.51500,6.43100,,,,-22.89400,-22.93900,6.84200,6.77300,6.71300,,,,-23.02900,-23.04700,-23.12200,-23.13100,-23.11900,-23.16100,-23.22400,-23.21800,-23.22400,-23.28400,-23.36200,-23.41600,,,,,-23.52400,,,,,,,,,,,,,,,,,,,,,,,,,,,-24.06400,-24.08500,-24.07600,-24.20800,-24.33700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-18.85300,-18.62500,-18.60700,-18.93100,-19.00300,-19.00300,-19.16500,-19.25800,-19.10800,-18.89800,-18.81700,-18.96400,-18.98500,-19.12300,-19.20700,-19.13500,-18.88000,-18.69100,-19.07500,-19.32400,-19.31500,-19.12000,-18.87100,-19.45600,-19.60300,-19.83400,-19.78600,-19.75600,,,,,,,,,,,,,,,,,-26.16700,-26.17000,-26.25100,-26.23300,-26.21800,-26.26000,-26.27200,-26.26900,-26.26900,-26.26000,-26.32600,-26.43400,-26.49700,-26.35900,-26.42800,-26.53600,,,,,,,,,,-22.99600,-22.98700,-23.10700,,,,,,-26.98900,-27.00400,-27.00400,-27.02200,-27.03100,-27.04000,-27.10900,-27.10900,-27.08200,-27.13600,-27.15400,-27.17200,-27.26500,-27.30700,-27.31000,-27.33400,-27.32800,-27.41800,-27.41200,-27.43000,-27.41500,-27.43900,-27.46900,-27.49000,-27.51700,-27.51700,-27.51100,-27.64300,-27.63400,-27.61300,-27.69100,-27.74500,-27.74200,-27.70900,-27.72400,-27.81100,-27.89800,-27.88600,-27.86200,-27.88000,-27.86800,-27.89500,-27.94300,-27.98200,-28.00000,-28.00900,-28.11700,-28.10500,-28.06600,-28.13500,-28.26100,-28.30900,-28.24300,-28.24600,-28.36600,-28.38100,-28.32700,-28.36000,-28.36900,-28.41400,-28.41700,-28.35700,-28.35100,-28.42600,-28.46200,-28.45000,-28.52200,-28.57300,-28.60900,-28.62700,-28.62400,-28.61800,-28.65100,-28.72600,-28.73200,-28.72000,-28.83400,-28.90900,-28.89400,-28.87000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.00000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.49100,6.51800,6.46100,,,,,-23.02300,-23.07100,6.65600,6.62900,,,,,-23.08900,-23.16400,-23.16400,-23.16100,-23.21500,-23.26300,-23.28400,-23.25400,-23.27500,-23.35300,,,,,,,,,,,,,,-23.60500,,,,,,,,,,,,,,,,,,,-24.09400,-24.09400,-24.12100,-24.26200,-24.34600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-18.77200,-18.64300,-18.85300,,-19.01500,-18.90100,-19.04200,-19.26100,-19.11100,-18.87100,-19.02400,-19.01200,-18.97600,-19.11100,-19.16500,-19.27000,-19.35700,-19.45000,-19.60000,-19.71400,-19.69900,-19.60300,-19.49800,-19.48900,-19.55500,-19.88800,-19.98100,-19.89400,-19.89400,-19.82200,,,,,,,,,,,,,,,-26.13400,-26.15500,-26.26900,-26.23600,-26.25100,-26.28700,-26.29300,-26.29000,-26.30800,-26.33800,-26.41600,-26.46400,-26.44900,-26.44600,-26.47600,-26.50000,,,,,,,,,,-22.88800,-22.86700,-23.10700,,,,,,-26.97100,-27.01000,-27.09400,-27.13000,-27.10300,-27.08800,-27.14200,-27.16900,-27.19900,-27.21100,-27.22000,-27.25000,-27.31000,-27.33700,-27.31000,-27.32500,-27.40900,-27.41200,-27.45700,-27.47200,-27.45400,-27.43600,-27.48400,-27.50200,-27.52600,-27.57700,-27.54700,-27.63400,-27.69400,-27.65200,-27.72100,-27.76900,-27.74800,-27.77800,-27.84700,-27.86500,-27.91900,-27.96700,-27.91900,-27.92200,-27.88600,-27.96400,-27.99700,-28.01800,-28.10800,-28.20400,-28.15900,-28.15300,-28.03900,-28.09900,-28.29100,-28.38100,-28.27900,-28.23700,-28.36000,-28.42300,-28.35700,-28.38400,-28.38100,-28.46800,-28.53700,-28.46500,-28.42600,-28.56100,-28.51600,-28.51000,-28.55500,-28.58800,-28.63000,-28.64200,-28.62100,-28.62400,-28.71100,-28.78000,-28.72600,-28.72600,-28.90300,-28.98400,-28.93900,-28.89100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.30000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.44000,6.32900,,,,-22.99600,-23.09200,-23.07400,6.55100,6.46100,6.28400,,,-23.11600,-23.16400,-23.20600,-23.22100,-23.23600,-23.30200,-23.36500,-23.32600,-23.30500,-23.36200,,,,,,,,,,,,,,-23.73100,,,,,,,,,,,,,,,,,,,-24.21700,-24.24100,-24.28000,-24.28600,-24.20500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-19.27000,-19.10500,-19.15300,-19.33600,-19.31200,-19.27300,-19.31500,-19.03300,-19.29700,-19.33300,-19.48600,-19.36000,-19.51600,-19.55200,-19.52200,-19.54600,-19.56400,-19.57900,-19.68400,-19.78300,-19.80700,-19.77400,-19.92700,-19.88200,-19.89400,-19.89400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-23.21200,-22.90000,-22.86700,-22.81000,-22.68400,,,,,,-27.01900,-26.95000,-27.01000,-27.09400,-27.13600,-27.12100,-27.11500,-27.17200,-27.15700,-27.22900,-27.26200,-27.23500,-27.28600,-27.33700,-27.33400,-27.29500,-27.32500,-27.43900,-27.42700,-27.44500,-27.47200,-27.50800,-27.53500,-27.53800,-27.54100,-27.58000,-27.62800,-27.61600,-27.61900,-27.71500,-27.73900,-27.71500,-27.76000,-27.76600,-27.78400,-27.84700,-27.89500,-27.91900,-27.97000,-27.92200,-27.99100,-27.98500,-27.99100,-27.97900,-28.01500,-28.15900,-28.15300,-28.22500,-28.15000,-28.15900,-28.20400,-28.24000,-28.33000,-28.39900,-28.32400,-28.48900,-28.38100,-28.47700,-28.54300,-28.50700,-28.55800,-28.60000,-28.56100,-28.58200,-28.60900,-28.58800,-28.57900,-28.59100,-28.61500,-28.63000,-28.68400,-28.71700,-28.75900,-28.91500,-28.89400,-28.80100,-28.70800,-28.98100,-29.06800,-29.03500,-28.98400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.60000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.18800,5.97800,,,-23.11900,-23.11900,6.49100,6.43700,6.33200,,,,-23.19100,-23.26000,-23.28400,-23.27500,-23.31400,-23.37700,-23.36800,-23.34700,-23.40100,,,,,,,,,-23.75200,-23.71300,-23.70400,-23.78500,-23.75200,-23.77600,,,,,,,,,,,,,,,,,,,-24.29200,-24.25000,-24.22600,-24.27400,-24.25300,-24.19600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-19.58200,-19.29100,-19.57300,-19.57300,-19.64200,-19.50700,-19.64200,-19.63000,-19.52500,-19.46500,-19.45000,-19.45300,-19.84000,-19.87000,-19.87300,-19.77400,-19.93300,-19.91200,-19.94800,-20.02300,-20.08000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-22.85200,-22.72900,-22.95700,-23.12800,,,,,-27.08200,-26.99200,-27.01300,-26.93800,-27.00400,-27.05200,-27.09700,-27.11800,-27.13600,-27.20200,-27.13000,-27.22600,-27.29800,-27.23800,-27.31000,-27.36100,-27.32500,-27.28900,-27.35200,-27.46600,-27.45100,-27.42400,-27.47800,-27.55600,-27.63100,-27.59800,-27.58600,-27.62800,-27.66700,-27.67000,-27.64000,-27.73000,-27.79600,-27.73600,-27.78700,-27.79600,-27.80200,-27.86800,-27.92800,-27.93100,-27.99400,-27.93700,-28.02700,-28.05100,-28.03300,-28.01800,-28.06000,-28.17100,-28.15000,-28.26700,-28.21300,-28.26700,-28.30600,-28.28800,-28.35400,-28.44100,-28.35100,-28.49800,-28.36600,-28.52800,-28.53400,-28.54300,-28.57300,-28.57300,-28.57900,-28.61800,-28.59100,-28.60600,-28.58500,-28.63300,-28.69000,-28.66900,-28.72000,-28.78600,-28.81300,-28.88800,-28.89400,-28.78900,-28.87900,-29.01700,-29.00800,-29.01700,-29.01700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.90000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.23000,6.07100,,,-23.14900,-23.17600,-23.18800,6.36500,6.30800,,,,-23.25100,-23.32600,-23.34700,-23.32000,-23.30800,-23.34400,-23.38600,-23.39500,-23.46700,,,,,,,,,-23.83300,-23.80300,-23.77000,-23.80000,-23.78200,-23.78800,,,,,,,,,,,,,,,,,,,,-24.25000,-24.16600,-24.25600,-24.32800,-24.28900,-24.31900,-24.49000,-24.53500,-24.33700,,,-24.23200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-19.83100,-19.85200,-19.79500,-19.83400,-19.62700,-19.70800,-19.73500,-19.68100,-19.63900,-19.57000,-19.36000,-19.15900,-19.97800,-19.80400,-19.80700,-19.85500,-19.98100,-19.97200,-20.04100,-20.18200,-20.18500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-22.69900,-22.64500,-22.68400,,,,,,,-27.01600,-27.07000,-27.04000,-27.09100,-27.08800,-27.13900,-27.17800,-27.17800,-27.19300,-27.23800,-27.22300,-27.28300,-27.29800,-27.30100,-27.35800,-27.39700,-27.39100,-27.40900,-27.46900,-27.49300,-27.48400,-27.45700,-27.57100,-27.58300,-27.64000,-27.65200,-27.64300,-27.64300,-27.65800,-27.67000,-27.75100,-27.70600,-27.75400,-27.83500,-27.91000,-27.86500,-27.86200,-27.93400,-27.97300,-27.97600,-28.04500,-27.96100,-27.99100,-28.06600,-28.09900,-28.14400,-28.17400,-28.13200,-28.20100,-28.27900,-28.33900,-28.36600,-28.41100,-28.43500,-28.44400,-28.42000,-28.32700,-28.42300,-28.37500,-28.52800,-28.41700,-28.52500,-28.53400,-28.49200,-28.54000,-28.59100,-28.53400,-28.59100,-28.55200,-28.67500,-28.79200,-28.72600,-28.75000,-28.84600,-28.83700,-28.78600,-28.86100,-28.75600,-29.08300,-29.03800,-28.92700,-28.96900,-29.02900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.25100,6.14000,,,-23.12800,-23.20600,-23.21800,,6.22400,6.17600,,,,-23.33500,-23.34400,-23.34700,-23.36500,-23.39800,-23.41000,-23.44300,,,,,,,,,,-23.78500,-23.78800,-23.82400,-23.90200,-23.85700,-23.80900,,,,,,,,,,,,,,,,,,,,-24.33100,-24.22900,-24.22900,-24.37900,-24.45400,-24.42100,-24.53800,-24.50200,-24.50500,,,-24.62200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-19.78900,-19.60900,-19.91500,-20.01400,-19.86100,-19.95100,-19.99000,-20.08900,-20.09800,-20.11600,-20.12500,-20.10400,-20.17000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-22.53700,-22.84300,-22.84900,,,,,,,-26.99200,-27.11200,-27.07600,-27.19300,-27.16000,-27.20500,-27.23800,-27.22900,-27.23200,-27.26800,-27.31300,-27.34000,-27.31000,-27.36100,-27.41800,-27.42700,-27.43600,-27.47500,-27.52300,-27.52900,-27.52000,-27.49600,-27.60700,-27.63400,-27.66700,-27.67900,-27.67900,-27.67900,-27.68200,-27.71500,-27.79300,-27.74200,-27.82000,-27.91600,-27.97600,-27.93100,-27.90700,-27.95200,-27.98500,-28.00300,-28.05400,-28.03000,-28.03300,-28.09600,-28.15900,-28.22500,-28.24000,-28.18600,-28.30000,-28.29100,-28.33900,-28.41400,-28.42900,-28.43200,-28.45300,-28.44100,-28.38100,-28.46500,-28.54600,-28.56100,-28.49500,-28.53700,-28.51600,-28.48900,-28.57000,-28.65100,-28.60000,-28.72300,-28.64800,-28.67500,-28.77100,-28.74400,-28.76800,-28.82800,-28.84900,-28.90300,-28.95400,-28.93900,-29.02300,-29.01100,-29.00800,-28.94200,-28.97800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
